identifier,label,set
D4A7U2,Nucleus,
P28702,Nucleus,
O74809,Nucleus,
P39001,Nucleus,test
Q22289,Nucleus,
Q96UP3,Nucleus,
O08876,Nucleus,
Q9LIQ6,Nucleus,test
P39995,Nucleus,
P39996,Nucleus,test
Q9LTH4,Nucleus,
Q9NXV6,Nucleus,
Q9TXJ0,Nucleus,
Q12962,Nucleus,
Q99MU0,Nucleus,test
G5ECU7,Nucleus,
Q8L4M1,Nucleus,
Q9UID6,Nucleus,
P25808,Nucleus,
Q9U1Y5,Nucleus,
Q8GWQ6,Nucleus,
Q04477,Nucleus,
Q9S9K9,Nucleus,
P83183,Nucleus,test
P25801,Nucleus,
O75925,Nucleus,
P15884,Nucleus,
Q9LTF7,Nucleus,
Q96NS1,Nucleus,
Q9VD51,Nucleus,
Q19849,Nucleus,
Q86UU0,Nucleus,test
P35732,Nucleus,
P42586,Nucleus,
Q96QC0,Nucleus,
P43363,Nucleus,
Q03973,Nucleus,
Q9P3U8,Nucleus,test
Q8VDS3,Nucleus,
Q8BZ97,Nucleus,
P53983,Nucleus,
Q5U249,Nucleus,
Q9C0F3,Nucleus,
Q9V7P1,Nucleus,test
O95926,Nucleus,test
Q9C5J3,Nucleus,
Q283Q6,Nucleus,
Q8BLB7,Nucleus,
P28004,Nucleus,
O88491,Nucleus,
Q9XER9,Nucleus,
P28007,Nucleus,
P28000,Nucleus,
Q8IX15,Nucleus,
Q9UTJ8,Nucleus,test
P53743,Nucleus,
Q08235,Nucleus,test
B6H2G9,Nucleus,
P87377,Nucleus,
P53330,Nucleus,test
Q08231,Nucleus,
O13911,Nucleus,
Q9CY57,Nucleus,
Q9QYW0,Nucleus,
Q9C811,Nucleus,
Q9FKB5,Nucleus,test
Q9PT61,Nucleus,test
P53187,Nucleus,
O75001,Nucleus,test
Q93560,Nucleus,
Q7TMI3,Nucleus,
Q9UTT2,Nucleus,
O60177,Nucleus,
P53188,Nucleus,
P78527,Nucleus,
Q8HWS3,Nucleus,
P62995,Nucleus,
O61661,Nucleus,test
Q9P382,Nucleus,
Q8NFU5,Nucleus,
Q78ZR5,Nucleus,
Q9QY14,Nucleus,
Q6ISB3,Nucleus,
Q965H3,Nucleus,
P27661,Nucleus,test
Q9P7S7,Nucleus,
Q9P7S4,Nucleus,
O43809,Nucleus,test
Q9H9L3,Nucleus,
Q91ZW3,Nucleus,
Q9H9L4,Nucleus,
Q9H9L7,Nucleus,
Q5EIC4,Nucleus,
P38126,Nucleus,test
P42744,Nucleus,
A2XLV9,Nucleus,
Q99958,Nucleus,
P43618,Nucleus,
Q9H410,Nucleus,
P43586,Nucleus,
Q9UI36,Nucleus,
C0LLJ0,Nucleus,
Q10154,Nucleus,test
P22227,Nucleus,
P70121,Nucleus,
Q04659,Nucleus,
Q01448,Nucleus,
P43589,Nucleus,
Q8TED0,Nucleus,
P42695,Nucleus,
P42696,Nucleus,
Q96JK9,Nucleus,test
Q64MA3,Nucleus,
Q9V3I5,Nucleus,
Q9C9T2,Nucleus,
Q7K4M4,Nucleus,
Q7Z6K1,Nucleus,
O75691,Nucleus,
Q53WJ1,Nucleus,test
O14013,Nucleus,test
O14012,Nucleus,
P0C5Y9,Nucleus,
Q8VY76,Nucleus,
Q5VTR2,Nucleus,
Q8VY74,Nucleus,
G5ECG2,Nucleus,
Q94BR4,Nucleus,
Q12366,Nucleus,
Q9HGP0,Nucleus,
Q7KSD8,Nucleus,
A7Y7W3,Nucleus,
A7Y7W2,Nucleus,
Q8IU81,Nucleus,
Q9LDE4,Nucleus,
Q8GXW1,Nucleus,
Q9LDE1,Nucleus,
Q12368,Nucleus,
Q3UCQ1,Nucleus,
Q02892,Nucleus,
O74418,Nucleus,
Q9URT4,Nucleus,test
P52739,Nucleus,
P02835,Nucleus,test
Q9ZRT5,Nucleus,
Q9HAF1,Nucleus,test
P02836,Nucleus,test
Q39057,Nucleus,
P40007,Nucleus,
O60104,Nucleus,test
P53568,Nucleus,
P22138,Nucleus,
P22139,Nucleus,test
Q04724,Nucleus,
Q80ZI1,Nucleus,
Q9ZUL5,Nucleus,
P92948,Nucleus,
Q9STM3,Nucleus,
Q19691,Nucleus,
Q8S307,Nucleus,
P53564,Nucleus,
P22134,Nucleus,
P53566,Nucleus,
P53566-5,Nucleus,
Q86YC2,Nucleus,
O94941,Nucleus,
Q9EPU7,Nucleus,
P87060,Nucleus,
Q9V3V7,Nucleus,test
Q659A1,Nucleus,
Q9JLM4,Nucleus,test
Q9LW68,Nucleus,test
P24864,Nucleus,
Q12099,Nucleus,
P41182,Nucleus,
P41183,Nucleus,test
P97481,Nucleus,
Q9SYM2,Nucleus,
Q24119,Nucleus,
Q8K3W2,Nucleus,test
Q9UHH9,Nucleus,
Q9ULX3,Nucleus,
Q8VYZ0,Nucleus,
Q8QZW2,Nucleus,
Q7ZZH7,Nucleus,test
P29692-2,Nucleus,test
Q14676,Nucleus,
O60216,Nucleus,
Q9Y7K6,Nucleus,
Q9ZVT1,Nucleus,test
Q5FWY4,Nucleus,test
P90916,Nucleus,
Q15072,Nucleus,
Q9P7H0,Nucleus,
Q9FQ03,Nucleus,
Q9FQ02,Nucleus,
P40693,Nucleus,
P40692,Nucleus,
Q7JJ13,Nucleus,
O74740,Nucleus,
P38922,Nucleus,
P38920,Nucleus,
Q91Z31,Nucleus,
P53298,Nucleus,test
O04681,Nucleus,
Q9Y7Z6,Nucleus,
Q9M2B4,Nucleus,
Q7T0L4,Nucleus,test
Q9SUP6,Nucleus,
Q12149,Nucleus,
Q06132,Nucleus,
Q12146,Nucleus,test
Q8GXA4,Nucleus,test
P53254,Nucleus,test
Q12143,Nucleus,
Q9FH18,Nucleus,test
P93831,Nucleus,
A1L3G9,Nucleus,
Q10204,Nucleus,
Q9SHZ6,Nucleus,
Q14966,Nucleus,
Q98867,Nucleus,
Q6ZC03,Nucleus,
P40505,Nucleus,
Q8IXQ5,Nucleus,
O14776,Nucleus,
Q86WJ1,Nucleus,
Q6NSW7,Nucleus,test
Q9VKQ9,Nucleus,test
Q9NZI7,Nucleus,test
Q9NZI6,Nucleus,test
Q9NZI5,Nucleus,
Q14CB8,Nucleus,
Q6BDR8,Nucleus,
Q0VD32,Nucleus,
A4L691,Nucleus,
P0DKJ8,Nucleus,
Q7Z589,Nucleus,test
Q86NP2,Nucleus,
P0DKJ7,Nucleus,
O95707,Nucleus,
Q13573,Nucleus,
Q7Z4V0,Nucleus,
Q9UT46,Nucleus,
Q25QX6,Nucleus,
Q9FFA2,Nucleus,test
Q8W191,Nucleus,
Q6NM26,Nucleus,
Q9D883,Nucleus,
P37275,Nucleus,
Q03707,Nucleus,
O55035,Nucleus,
Q7TNB4,Nucleus,
Q2TAK8,Nucleus,
Q8L3W1,Nucleus,
Q9BXY0,Nucleus,
O65499,Nucleus,
Q12415,Nucleus,
Q92791,Nucleus,test
Q03923,Nucleus,
P40473,Nucleus,test
Q8L627,Nucleus,
P40470,Nucleus,
P17020,Nucleus,
Q96B02,Nucleus,test
P53313,Nucleus,
O94385,Nucleus,
P10734,Nucleus,test
O94387,Nucleus,
P17028,Nucleus,
Q8NCN4,Nucleus,
Q53EK2,Nucleus,test
O95619,Nucleus,
Q9HB58,Nucleus,
Q71PD7,Nucleus,test
Q8CE22,Nucleus,
C8VQG9,Nucleus,
F4IGZ2,Nucleus,
Q9Y2F5,Nucleus,test
Q9LES3,Nucleus,
Q08B36,Nucleus,
Q03388,Nucleus,
Q9NRY2,Nucleus,
Q6NZQ4,Nucleus,
Q9P2R6,Nucleus,
Q96RU2,Nucleus,
Q8CIV7,Nucleus,
Q99PK0,Nucleus,
Q03560,Nucleus,test
Q9SRM4,Nucleus,
Q03565,Nucleus,
Q96AP0,Nucleus,
P18911,Nucleus,test
Q93356,Nucleus,
Q6GNV6,Nucleus,
Q0WV90,Nucleus,test
Q9VDY1,Nucleus,test
Q9HE11,Nucleus,
Q8NBZ0,Nucleus,
Q96T37,Nucleus,test
Q9M0V4,Nucleus,
O00308,Nucleus,
Q04213,Nucleus,test
Q03369,Nucleus,
Q9U1H0,Nucleus,
Q9BVI4,Nucleus,
Q04867,Nucleus,
Q55DB0,Nucleus,
Q6UFS5,Nucleus,
Q9Y657,Nucleus,
Q12420,Nucleus,
Q07913,Nucleus,test
Q9Y091,Nucleus,
Q8CD15,Nucleus,
Q9C9U2,Nucleus,
Q9S736,Nucleus,
P18847,Nucleus,
Q86WX3,Nucleus,
B5X0I6,Nucleus,test
Q8N567,Nucleus,
Q9NVU7,Nucleus,
Q9LVG4,Nucleus,
P57071,Nucleus,
Q9M2Q6,Nucleus,test
Q01147,Nucleus,
Q8MSU4,Nucleus,
Q9XIB5,Nucleus,
P35728,Nucleus,
Q09842,Nucleus,test
Q6Z784,Nucleus,
Q86WV5,Nucleus,test
O13351,Nucleus,
O94248,Nucleus,
P05205,Nucleus,
Q04264,Nucleus,
Q9UKI8,Nucleus,
Q9LG05,Nucleus,test
Q9Y6X4,Nucleus,test
P47123,Nucleus,
Q10574,Nucleus,
Q9Y6X0,Nucleus,
Q9Y6X3,Nucleus,
P47128,Nucleus,
Q15050,Nucleus,
F4I6G4,Nucleus,
Q8VYA5,Nucleus,
Q9Y6X8,Nucleus,
Q15022,Nucleus,
P45966,Nucleus,
Q0J235,Nucleus,
P83758,Nucleus,test
O15178,Nucleus,
Q9ZWA6,Nucleus,test
Q62233,Nucleus,test
B6ZLK2,Nucleus,
Q6UXN9,Nucleus,
Q9ZWA1,Nucleus,
Q96327,Nucleus,
Q05027,Nucleus,
Q9GZL7,Nucleus,
Q92317,Nucleus,
Q96321,Nucleus,
Q9H3F6,Nucleus,
P32569,Nucleus,test
Q8T6B9,Nucleus,test
Q9Y6J9,Nucleus,test
Q3EBQ3,Nucleus,
Q5VV67,Nucleus,
Q04003,Nucleus,
Q8R316,Nucleus,
Q9Y6J0,Nucleus,
P53883,Nucleus,
Q06505,Nucleus,
Q07844,Nucleus,test
Q07845,Nucleus,test
Q9H0F5,Nucleus,
O94311,Nucleus,
Q94JZ8,Nucleus,
Q9ULJ3,Nucleus,
Q8NFT6,Nucleus,
P43579,Nucleus,
Q8IY57,Nucleus,
O48847,Nucleus,
A2AM29,Nucleus,
O43812,Nucleus,
Q5JTV8,Nucleus,
P43572,Nucleus,
O43818,Nucleus,
P43605,Nucleus,
O46339,Nucleus,
Q67Y93,Nucleus,test
P46984,Nucleus,
Q02427,Nucleus,
Q99967,Nucleus,
P43609,Nucleus,
P30658,Nucleus,
Q9QZ59,Nucleus,
Q9CAN3,Nucleus,
P43596,Nucleus,test
Q569K4,Nucleus,test
Q10146,Nucleus,test
O43068,Nucleus,
Q6PFX2,Nucleus,
P53317,Nucleus,
O13610,Nucleus,
Q9P287,Nucleus,
O09053,Nucleus,
P52572,Nucleus,
Q9HAW4,Nucleus,
G5EGK6,Nucleus,
Q9VPQ6,Nucleus,
Q9HAW0,Nucleus,
O22446,Nucleus,
O14021,Nucleus,
O13927,Nucleus,
Q9SEI0,Nucleus,
P0C5Z0,Nucleus,
Q9UJA3,Nucleus,test
Q12315,Nucleus,
P25490,Nucleus,
Q12318,Nucleus,
Q0WP44,Nucleus,
Q9VXG1,Nucleus,
P27344,Nucleus,
Q9FNY7,Nucleus,
Q9SJI8,Nucleus,
Q02395,Nucleus,
Q9XI36,Nucleus,test
Q9SZR3,Nucleus,
Q68CQ4,Nucleus,test
P07834,Nucleus,
Q5T200,Nucleus,
Q9M8J9,Nucleus,
O13722,Nucleus,
Q9VW27,Nucleus,test
Q9NPD8,Nucleus,
Q9M8J3,Nucleus,
B6HQN4,Nucleus,
Q02953,Nucleus,test
Q8TC56,Nucleus,
Q9ZWS6,Nucleus,
Q9VNA8,Nucleus,
Q08465,Nucleus,test
Q05153,Nucleus,
O88559,Nucleus,
Q54HS3,Nucleus,
Q7KHG2,Nucleus,
P53552,Nucleus,
Q8N2W9,Nucleus,
Q8K557,Nucleus,
Q8WUM0,Nucleus,
Q6RFH8,Nucleus,
Q9W157,Nucleus,
P57052,Nucleus,test
Q9GZP8,Nucleus,test
P59941,Nucleus,
P38961,Nucleus,
Q8CFE5,Nucleus,
Q12220,Nucleus,
Q9H9A7,Nucleus,
Q02556,Nucleus,
Q9NYH9,Nucleus,
P38852,Nucleus,
O94428,Nucleus,
P36080,Nucleus,test
Q94AI7,Nucleus,test
Q12507,Nucleus,test
Q10369,Nucleus,
P11387,Nucleus,
Q99496,Nucleus,
Q96S53,Nucleus,
Q14684,Nucleus,
O23277,Nucleus,
Q14683,Nucleus,
Q62376,Nucleus,
Q6AT90,Nucleus,test
Q04779,Nucleus,
P16383,Nucleus,
O75400,Nucleus,
Q9LHS9,Nucleus,
O94714,Nucleus,
Q17336,Nucleus,
Q8NB91,Nucleus,
Q99PP7,Nucleus,
Q9R0U0,Nucleus,test
Q9H9S0,Nucleus,test
Q2V2Q1,Nucleus,
P38937,Nucleus,
Q9ZVC9,Nucleus,
Q7X6Y7,Nucleus,
P29620,Nucleus,
Q8K3D3,Nucleus,
P40065,Nucleus,
P61372,Nucleus,
Q13404,Nucleus,
Q12153,Nucleus,
P07305,Nucleus,
Q9HCK8,Nucleus,
Q12132,Nucleus,
P48003,Nucleus,test
P52701,Nucleus,test
Q12136,Nucleus,
Q949S9,Nucleus,test
P10964,Nucleus,test
Q9JJ89,Nucleus,
Q9SJG4,Nucleus,
P34122,Nucleus,
P14404,Nucleus,test
O74315,Nucleus,
O60934,Nucleus,
Q49A26,Nucleus,
Q8WXI9,Nucleus,
Q06416,Nucleus,
Q2WG80,Nucleus,
Q9BUH6,Nucleus,
Q9FNC7,Nucleus,
Q9LJ87,Nucleus,
Q91YE5,Nucleus,
Q3YBR2,Nucleus,
Q91YE2,Nucleus,
Q12046,Nucleus,test
O95718,Nucleus,
Q7M6Y2,Nucleus,
Q9Z0W3,Nucleus,test
P21372,Nucleus,
Q9HEQ8,Nucleus,
Q13547,Nucleus,
Q9UT32,Nucleus,
Q9R1X4,Nucleus,test
Q9NY93,Nucleus,
Q9FFF5,Nucleus,
Q9Y2Y4,Nucleus,test
Q06707,Nucleus,test
E9QAM5,Nucleus,test
Q8S8P5,Nucleus,test
O35286,Nucleus,
P34247,Nucleus,
Q9BDK6,Nucleus,
P55316,Nucleus,
P55317,Nucleus,
Q03776,Nucleus,test
Q9EQR6,Nucleus,
P70056,Nucleus,test
Q21773,Nucleus,
Q9UBC3,Nucleus,
P55318,Nucleus,
Q06078,Nucleus,
Q9HB65,Nucleus,
O04259,Nucleus,
Q5QJE6,Nucleus,
P40486,Nucleus,test
Q9LY75,Nucleus,
P25008,Nucleus,test
Q07471,Nucleus,
O74791,Nucleus,
O74792,Nucleus,
Q24168,Nucleus,
P87115,Nucleus,
Q3U8K7,Nucleus,
P87114,Nucleus,
Q6ZRQ5,Nucleus,
Q95RV2,Nucleus,
Q9NQ92,Nucleus,test
Q8W234,Nucleus,
P80428,Nucleus,
O89091,Nucleus,
F4JAU2,Nucleus,
P40546,Nucleus,test
P34021,Nucleus,
O54751,Nucleus,test
Q3E906,Nucleus,
P38208,Nucleus,
Q9XE58,Nucleus,
P38205,Nucleus,
P38204,Nucleus,test
P83212,Nucleus,
P83213,Nucleus,
P83211,Nucleus,
Q9LSI7,Nucleus,
Q12432,Nucleus,
Q69XJ0,Nucleus,
O55112,Nucleus,
Q8VBU8,Nucleus,
O94446,Nucleus,
Q86XK3,Nucleus,
O94444,Nucleus,
Q22557,Nucleus,
O94443,Nucleus,
Q1W209,Nucleus,
O74862,Nucleus,
Q91Y44,Nucleus,
Q9I7I0,Nucleus,test
O42250,Nucleus,test
Q9DDT5,Nucleus,test
Q9NP64,Nucleus,
P38112,Nucleus,
Q03280,Nucleus,
Q03281,Nucleus,
Q84J39,Nucleus,
O42978,Nucleus,
P58557,Nucleus,
Q9Y468,Nucleus,
Q9W352,Nucleus,
P43292,Nucleus,
P38241,Nucleus,
Q9LW88,Nucleus,
Q9P275,Nucleus,
Q3E7I5,Nucleus,
Q8GYJ3,Nucleus,test
P51816,Nucleus,
Q96EU6,Nucleus,
Q9UKF6,Nucleus,test
Q9M086,Nucleus,
P17629,Nucleus,test
Q20733,Nucleus,
P70279,Nucleus,test
Q9H4Z3,Nucleus,
Q9UM63,Nucleus,test
Q9LYD9,Nucleus,
Q9BXU7,Nucleus,
Q09527,Nucleus,
P55862,Nucleus,
Q12499,Nucleus,
Q38897,Nucleus,
P55861,Nucleus,test
Q9FVE6,Nucleus,
P45976,Nucleus,
O01971,Nucleus,
P45973,Nucleus,
Q96TL7,Nucleus,
Q9HBE1,Nucleus,
Q08032,Nucleus,
Q9SIM9,Nucleus,test
O14497,Nucleus,
P53769,Nucleus,
J9N5P9,Nucleus,
Q08214,Nucleus,
Q04031,Nucleus,test
Q9FIP9,Nucleus,
P32570,Nucleus,
O75525,Nucleus,
O75526,Nucleus,
B7XDF1,Nucleus,
Q9UKY1,Nucleus,
P53941,Nucleus,
Q23045,Nucleus,
Q8N371,Nucleus,
Q9JHR9,Nucleus,
O60381,Nucleus,
Q5YGP7,Nucleus,test
Q8TAT5,Nucleus,test
Q10QS7,Nucleus,
Q8NFW8,Nucleus,test
P32389,Nucleus,test
E1BUG7,Nucleus,
Q9LDT3,Nucleus,
P53895,Nucleus,
Q9GZN7,Nucleus,test
Q64ET8,Nucleus,
P14242,Nucleus,
Q02775,Nucleus,test
Q76FK4,Nucleus,
Q9NRR4,Nucleus,
Q7Z5Q5,Nucleus,
Q9H2S9,Nucleus,
Q05946,Nucleus,
Q680Q4,Nucleus,test
O43829,Nucleus,
Q9QY31,Nucleus,
Q92766,Nucleus,
F4K1J4,Nucleus,test
O42601,Nucleus,
C7J2Z1,Nucleus,
Q13148,Nucleus,test
O18475,Nucleus,
F4IUY8,Nucleus,test
B6HJ92,Nucleus,
Q9QZ48,Nucleus,
Q8CBD1,Nucleus,
Q5ICL9,Nucleus,
Q10178,Nucleus,
P43587,Nucleus,test
P46087,Nucleus,
P46674,Nucleus,
Q9H4Z2,Nucleus,
Q80US8,Nucleus,test
P15919,Nucleus,test
O13894,Nucleus,test
Q9QZQ8,Nucleus,test
P13984,Nucleus,
Q9Y3C1,Nucleus,
Q9QZQ0,Nucleus,
Q9V3K3,Nucleus,
Q71SY5,Nucleus,
P87315,Nucleus,
Q9UIH9,Nucleus,test
P43124,Nucleus,
Q99801,Nucleus,
Q9UTH0,Nucleus,
O13936,Nucleus,test
O14039,Nucleus,
Q96SB8,Nucleus,test
Q60520,Nucleus,
O14036,Nucleus,test
Q9UTH9,Nucleus,
Q99LW6,Nucleus,
P38850,Nucleus,
Q9XHV0,Nucleus,
Q1G3I2,Nucleus,test
O43172,Nucleus,
Q9C9X7,Nucleus,test
Q12309,Nucleus,
Q12308,Nucleus,
Q5VZV1,Nucleus,
Q9SGH2,Nucleus,
P54785,Nucleus,test
O22533,Nucleus,
Q9UT72,Nucleus,
Q05344,Nucleus,
Q8C551,Nucleus,
Q8IE95,Nucleus,
P38144,Nucleus,
Q9SJH0,Nucleus,
D0QMC3,Nucleus,
Q5UE94,Nucleus,
P26358,Nucleus,
P32354,Nucleus,test
Q9SHL7,Nucleus,
Q9BSC4,Nucleus,
Q6PI98,Nucleus,
Q15029,Nucleus,
Q336N8,Nucleus,
Q56Y74,Nucleus,
P86938,Nucleus,test
Q8GV05,Nucleus,
Q9LZ60,Nucleus,
O22152,Nucleus,
Q9UIL8,Nucleus,
P86937,Nucleus,test
Q9W123,Nucleus,
Q02983,Nucleus,
Q969J2,Nucleus,test
Q95017,Nucleus,
Q9BQA5,Nucleus,test
O00488,Nucleus,
Q96DN6,Nucleus,
Q24134,Nucleus,
Q94AH9,Nucleus,
Q9V461,Nucleus,test
Q10362,Nucleus,
Q9V464,Nucleus,test
P53437,Nucleus,test
O75529,Nucleus,
Q63087,Nucleus,
P52906,Nucleus,
Q9U6M1,Nucleus,test
O43482,Nucleus,
O22161,Nucleus,
Q7Z2G1,Nucleus,test
O95248,Nucleus,
Q5YDB6,Nucleus,
F4HWF9,Nucleus,
Q9LQ02,Nucleus,test
P19387,Nucleus,
Q14690,Nucleus,test
Q9GM70,Nucleus,
P11596,Nucleus,
P36053,Nucleus,
O94704,Nucleus,test
Q9SV55,Nucleus,test
Q9UUH2,Nucleus,
O94708,Nucleus,
Q0VG06,Nucleus,
Q9BYE7,Nucleus,
P33750,Nucleus,
P41073,Nucleus,
Q6NQ88,Nucleus,test
Q8GSA7,Nucleus,test
Q9NX58,Nucleus,test
Q7ZT82,Nucleus,
P38907,Nucleus,
Q9FUY2,Nucleus,
P25046,Nucleus,test
Q7L2Z9,Nucleus,
Q6RFH5,Nucleus,
Q6Q151,Nucleus,
Q8NC56,Nucleus,
O60306,Nucleus,test
Q2M1K9,Nucleus,
Q9URX7,Nucleus,
Q6L545,Nucleus,
Q8L999,Nucleus,
Q9D2Y6,Nucleus,
Q9HAJ7,Nucleus,test
Q9URX9,Nucleus,
Q12024,Nucleus,
Q13823,Nucleus,
Q8WXF8,Nucleus,test
Q12692,Nucleus,test
Q8R2U2,Nucleus,
Q9SIY3,Nucleus,
Q9LTY1,Nucleus,
O74308,Nucleus,test
P10627,Nucleus,
O94276,Nucleus,
Q8TBF4,Nucleus,
B8BDQ4,Nucleus,
Q1MTS0,Nucleus,
P33339,Nucleus,
F4K2E9,Nucleus,
Q01981,Nucleus,
Q0J7U6,Nucleus,test
P52948,Nucleus,
Q9JM05,Nucleus,
Q9UBP6,Nucleus,
P33334,Nucleus,
Q08287,Nucleus,test
Q9LJD7,Nucleus,
Q5IBH7,Nucleus,
Q9P7T4,Nucleus,test
P40923,Nucleus,
Q12050,Nucleus,test
Q12052,Nucleus,test
Q700D2,Nucleus,
Q9FDW1,Nucleus,
Q0WPZ7,Nucleus,
P52434,Nucleus,
Q7ZYP6,Nucleus,
Q9SYQ0,Nucleus,
P12004,Nucleus,
Q9USL4,Nucleus,
P49959,Nucleus,
Q94EH8,Nucleus,
Q8LSZ4,Nucleus,
P34233,Nucleus,
Q5T4T6,Nucleus,
Q7XYY2,Nucleus,
Q9P2D1-3,Nucleus,
P40060,Nucleus,
Q8MQ70,Nucleus,test
Q6ZN30,Nucleus,
Q13886,Nucleus,
G5EDN3,Nucleus,
Q66JW3,Nucleus,
Q9LPW3,Nucleus,
Q9UTR8,Nucleus,
Q9LPW7,Nucleus,
Q86P48,Nucleus,
O82504,Nucleus,
Q9R190,Nucleus,
A0AQW4,Nucleus,test
Q56R14,Nucleus,
Q8C6B9,Nucleus,
O94522,Nucleus,
Q6IEG0,Nucleus,
P50536,Nucleus,test
Q03164,Nucleus,
Q6NXG1,Nucleus,
P50531,Nucleus,
Q8N8E2,Nucleus,
Q6NME7,Nucleus,
Q9LK40,Nucleus,
P38278,Nucleus,
Q9SIJ0,Nucleus,
Q9Y2R4,Nucleus,
Q680B9,Nucleus,
Q96AV8,Nucleus,
P51959,Nucleus,
Q9P7B5,Nucleus,
Q10990,Nucleus,
Q9UL03,Nucleus,
Q9VH70,Nucleus,test
Q9SVY1,Nucleus,
Q03347,Nucleus,
Q05635,Nucleus,test
P34342,Nucleus,
P34343,Nucleus,test
P34341,Nucleus,
O74879,Nucleus,test
Q6YUX0,Nucleus,
P20436,Nucleus,
O94451,Nucleus,
Q96EF0,Nucleus,
P06785,Nucleus,
Q3LHL9,Nucleus,
Q9Y675,Nucleus,
Q98TA5,Nucleus,
Q569Z6,Nucleus,test
O74876,Nucleus,
A2XA73,Nucleus,
Q9P6I9,Nucleus,
Q9UBB5,Nucleus,
Q06667,Nucleus,
O42945,Nucleus,
Q06665,Nucleus,
P49866,Nucleus,test
P70281,Nucleus,test
P08928,Nucleus,
Q8N7H5,Nucleus,test
O74690,Nucleus,
P38302,Nucleus,
P09547,Nucleus,
Q9LVI4,Nucleus,
Q9UIG0,Nucleus,
U3H042,Nucleus,
P62875,Nucleus,test
Q15007,Nucleus,
O00566,Nucleus,
P35187,Nucleus,
Q84MZ4,Nucleus,
A8MQN2,Nucleus,
P34162,Nucleus,
Q69YI7,Nucleus,test
Q9SCU7,Nucleus,
Q09867,Nucleus,
P46604,Nucleus,
Q969L4,Nucleus,
Q9FTA2,Nucleus,
Q8H0U8,Nucleus,
Q9NH52,Nucleus,test
Q8LEA8,Nucleus,
Q96S44,Nucleus,
B2ZZS9,Nucleus,
Q8WWZ8,Nucleus,test
Q8NHM5,Nucleus,
Q07623,Nucleus,
Q7TNV0,Nucleus,
Q9C932,Nucleus,test
Q9Y217,Nucleus,
Q9H668,Nucleus,
P29617,Nucleus,
Q08208,Nucleus,
O95931,Nucleus,test
Q9H4I2,Nucleus,
Q8N2Z9,Nucleus,test
Q92355,Nucleus,
Q9V727,Nucleus,test
P09090,Nucleus,
Q8R1B8,Nucleus,
P34766,Nucleus,
F4JW79,Nucleus,
P35817,Nucleus,
Q230X8,Nucleus,
Q56WH4,Nucleus,
Q8VDF2,Nucleus,
O22224,Nucleus,
Q9LNI5,Nucleus,test
Q9P7P1,Nucleus,
I0J062,Nucleus,
Q9M9F0,Nucleus,test
Q03833,Nucleus,test
Q8SWX0,Nucleus,
Q0E7J7,Nucleus,test
Q8WVB6,Nucleus,
O94288,Nucleus,
O01367,Nucleus,
Q01617,Nucleus,
Q9Y2X9,Nucleus,
Q56NI9,Nucleus,
O49397,Nucleus,test
Q7XK25,Nucleus,
Q04660,Nucleus,
Q58F21,Nucleus,
Q24JJ9,Nucleus,test
P53335,Nucleus,
Q09242,Nucleus,
Q40477,Nucleus,
Q9Y7X8,Nucleus,
Q9Y7X9,Nucleus,
Q8IX21,Nucleus,
Q8K2X3,Nucleus,
Q8NFH5,Nucleus,
Q9Y7X6,Nucleus,test
Q9T014,Nucleus,
Q40478,Nucleus,
Q40479,Nucleus,
O22315,Nucleus,test
F7BJB9,Nucleus,test
Q7TT18,Nucleus,
Q14190,Nucleus,
Q14191,Nucleus,
Q9W704,Nucleus,
Q8IUF8,Nucleus,
E9EPV1,Nucleus,
Q04110,Nucleus,
H3K2Y6,Nucleus,
G5EGM3,Nucleus,test
Q8T5C6,Nucleus,
Q9XED7,Nucleus,
Q3ZCT1,Nucleus,
Q9UK61,Nucleus,
Q5VVY1,Nucleus,
Q19555,Nucleus,
P43136,Nucleus,
Q80T69,Nucleus,
Q9H3D4,Nucleus,
Q9M8Z5,Nucleus,
O36018,Nucleus,
O14041,Nucleus,
Q96DI7,Nucleus,test
Q9FEN9,Nucleus,test
Q15910,Nucleus,
Q12334,Nucleus,
Q63943,Nucleus,
P24345,Nucleus,
P53201,Nucleus,
O42709,Nucleus,
P53204,Nucleus,
O13701,Nucleus,test
Q9SEE9,Nucleus,
Q9FGN8,Nucleus,
O75319,Nucleus,
P02545,Nucleus,
P02545-2,Nucleus,
Q6NLW5,Nucleus,test
Q8C7E9,Nucleus,
Q6XP49,Nucleus,
Q2NKJ3,Nucleus,
P05549,Nucleus,test
Q8IVL1,Nucleus,
Q69VG1,Nucleus,
Q7M3M8,Nucleus,
Q9SHG6,Nucleus,
Q7KQZ4,Nucleus,
Q9SPG3,Nucleus,
Q8WZ19,Nucleus,
P93045,Nucleus,
Q9VLR5,Nucleus,
O94993,Nucleus,
Q86YN6,Nucleus,
Q54TN2,Nucleus,
O02326,Nucleus,
P25586,Nucleus,
P25588,Nucleus,
F4IXE7,Nucleus,
Q9GZV8,Nucleus,
Q9FN02,Nucleus,
P38877,Nucleus,test
Q9R0I7,Nucleus,
Q9SPG9,Nucleus,test
Q9ZR39,Nucleus,
O43541,Nucleus,
Q99581,Nucleus,
Q9UNQ2,Nucleus,
Q96RL1,Nucleus,
Q99743,Nucleus,
Q9Y7V2,Nucleus,
B7U179,Nucleus,
Q90ZB6,Nucleus,
